iso3,year,anc1_coverage,anc4_coverage,contraception,hospital_beds_per1000,ifd_coverage,ldi_pc,sanitation,tfr,water,gdp_pc,sdi,hexp_pc,hexp_frac_ooc,universal_coverage,education
SUR,1990,0.895817768,0.599296492,0.323974773,4.926117654,0.791925502,8813.1514,0.672383235,2.925315692,0.846472833,8886.7549,0.528448084,455.970319,0.176025689,0.459982556,6.703406725
SUR,2004,0.90931349,0.628092251,0.328463098,3.220416204,0.869782003,9335.5361,0.808328349,2.255286467,0.891745195,10617.173,0.593278054,643.5974121,0.168197536,0.495460471,7.732187141
SUR,2000,0.910953484,0.627545619,0.32331016,3.487206917,0.84643488,8452.0742,0.750217042,2.675383366,0.87468702,8642.4238,0.561105536,690.2037964,0.206972504,0.487084916,7.457569554
SUR,2003,0.907832603,0.626404944,0.326546404,3.277967858,0.862378278,8984.793,0.792480048,2.312177787,0.885378558,9904.0049,0.585990656,582.7114868,0.200755463,0.493353142,7.664088627
SUR,1999,0.912355675,0.627688412,0.328188021,3.550933653,0.841429597,8403.4023,0.737203584,2.737384252,0.873206819,8451.0928,0.555985309,545.4834595,0.263379135,0.486040054,7.386696908
SUR,1998,0.914395699,0.630313793,0.32988533,3.62055389,0.838484579,8399.9902,0.729737192,2.78319326,0.87186873,8978.5391,0.55133448,742.9108887,0.209945488,0.484997455,7.31630257
TTO,2019,0.999837623,0.975956877,0.384942181,2.863095899,0.994079852,29284.182,0.999035749,1.692733951,0.999027209,28184.625,0.702036945,1515.011501,0.420867138,0.586551157,8.725861157
TTO,2018,0.999835322,0.975671258,0.383316232,2.85487305,0.993990795,29473.268,0.999017493,1.69505424,0.999013284,28161.342,0.700734659,1504.824445,0.421388945,0.585475927,8.663741153
TTO,1976,NA,NA,NA,NA,NA,12866.751,NA,3.166246205,NA,15048.292,0.540421597,NA,NA,NA,6.485266231
TTO,2016,0.999833396,0.975381092,0.380077196,2.838208924,0.993694139,30069.467,0.999,1.707169153,0.999,28997.371,0.699160231,1495.302002,0.421880074,0.58131581,8.568668649
TTO,1981,0.997291679,0.91036129,0.264706683,3.750117405,0.984390313,16677.76,0.64796015,3.233665227,0.892566082,18836.646,0.558361013,360.3091213,0.484529195,0.441787072,6.93569173
TTO,2009,0.999763187,0.971375935,0.329378611,2.722985406,0.988154596,26291.006,0.999,1.676474502,0.999,27634.383,0.692163961,1573.220093,0.434815674,0.557257517,8.370645478
TTO,2007,0.9997214,0.969690635,0.308680491,2.76461295,0.985181988,23207.754,0.989536547,1.646768605,0.999,29796.145,0.685890464,1262.47229,0.417930603,0.546364295,8.316820042
TTO,1973,NA,NA,NA,NA,NA,11172.752,NA,3.306243783,NA,12076.063,0.520098339,NA,NA,NA,6.186762606
TTO,1978,NA,NA,NA,NA,NA,14222.055,NA,3.186478983,NA,16552.633,0.54802778,NA,NA,NA,6.679564907
TTO,2015,0.99983089,0.975071783,0.375893527,2.824978759,0.993315164,30238.684,0.999,1.711923478,0.999,30610.547,0.69870948,1495.302002,0.421880074,0.578185234,8.535484603
TTO,2017,0.999833127,0.975399499,0.381788755,2.846315581,0.993905787,29723.158,0.999,1.701187818,0.999,28125.84,0.699509338,1495.302002,0.421880074,0.584463499,8.604199542
TTO,1980,0.997102288,0.906410186,0.258051983,3.666062728,0.983120495,15914.2,0.643267784,3.219895856,0.887165873,18843.906,0.55516072,346.267751,0.486565517,0.440127215,6.854820623
TTO,2006,0.999690606,0.968210362,0.29757267,2.794515449,0.983260529,21205.748,0.974828224,1.631385179,0.999685731,27972.506,0.681047219,1106.085449,0.420465508,0.54099826,8.288368153
TTO,1975,NA,NA,NA,NA,NA,12247.965,NA,3.192287983,NA,14019.144,0.534466687,NA,NA,NA,6.385134115
TTO,2005,0.999653202,0.966468451,0.291351437,2.834536236,0.981645735,19246.447,0.952939316,1.613805944,0.994582764,24529.564,0.675578135,1154.670044,0.418979454,0.535685231,8.25802705
TTO,2014,0.999825088,0.974445111,0.370325821,2.802784187,0.992731344,30004.033,0.999,1.715172975,0.999,30826.227,0.697843638,1480.836548,0.422940063,0.575071678,8.504846983
TTO,1995,0.999093759,0.94845747,0.2882212,3.616469912,0.987000089,11467.096,0.714375218,1.893044583,0.954885591,11571.399,0.619375904,522.9050293,0.457088737,0.492699739,7.813153331
TTO,1996,0.999158143,0.950288933,0.283436226,3.568744591,0.986371914,11529.178,0.714114127,1.829566922,0.953769046,12084.958,0.624137153,507.0966187,0.464366722,0.496297639,7.86907105
TTO,1979,NA,NA,NA,NA,NA,15010.104,NA,3.202172757,NA,17566.764,0.551576668,NA,NA,NA,6.769673389
TTO,1977,NA,NA,NA,NA,NA,13515.383,NA,3.169702274,NA,15710.347,0.544649463,NA,NA,NA,6.584316511
TTO,1991,0.998790238,0.942029716,0.316508098,3.750155132,0.989072975,12595.528,0.729205737,2.228922554,0.957195162,11597.685,0.604664088,536.175987,0.464205313,0.477099492,7.579815265
TTO,1974,NA,NA,NA,NA,NA,11731.986,NA,3.240430844,NA,13842.411,0.527811278,NA,NA,NA,6.286931314
TTO,2013,0.999817082,0.973660715,0.364288818,2.776831682,0.991977378,29583.131,0.999,1.715469144,0.999,30890.297,0.69693398,1462.650757,0.424584198,0.571975047,8.475820361
TTO,2010,0.999776381,0.971621954,0.339582279,2.715491698,0.98917747,27254.381,0.999,1.692392263,0.999,28910.387,0.693658221,1335.597168,0.354520798,0.562785784,8.39637894
TTO,2008,0.999748357,0.970970988,0.319621168,2.748414028,0.9869931,25327.705,0.999,1.660308373,0.999,32141.088,0.690420317,1208.449219,0.416185837,0.551783869,8.344126773
TTO,1972,NA,NA,NA,NA,NA,10886.874,NA,3.3933213,NA,11653.156,0.512785336,NA,NA,NA,6.085572162
TTO,1993,0.99895514,0.945097888,0.304146622,3.676247395,0.988107958,11801.321,0.725630306,2.038503537,0.9582452,10970.908,0.611739923,580.5421815,0.460152602,0.484836841,7.697289907
TTO,1987,0.998227498,0.932305276,0.314942867,3.942712726,0.989310355,15283.216,0.70799743,2.730890821,0.942776543,12429.511,0.588941902,457.3561449,0.472324403,0.46174222,7.342957998
TTO,2004,0.999616887,0.964882881,0.2875061,2.895171463,0.981315373,17677.531,0.927468001,1.600509877,0.989099651,22739.313,0.670184965,1097.092407,0.45012558,0.530645008,8.225813793
TTO,1994,0.999021274,0.946537922,0.294576096,3.644667813,0.987500976,11554.528,0.72027689,1.962514355,0.957649068,11105.566,0.615265299,604.0835242,0.458128187,0.48875247,7.755942672
TTO,1992,0.998882989,0.943756274,0.310453989,3.709071702,0.988680098,12167.443,0.727468315,2.12752229,0.957462127,11328.974,0.608304311,557.9182531,0.462178333,0.480952599,7.638470954
TTO,1990,0.998680998,0.940022007,0.318248367,3.800369581,0.989313621,13106.374,0.726154895,2.339471563,0.956149548,11699.001,0.600907348,515.2810244,0.466233477,0.47327727,7.521146804
TTO,1982,0.997470715,0.914268848,0.271644748,3.829168062,0.985549524,17205.523,0.655524469,3.228092547,0.899822102,18317.637,0.561927054,374.9198779,0.482493386,0.443798476,7.011923523
TTO,2011,0.999790483,0.972110852,0.34783267,2.731258122,0.990171632,28206.475,0.999,1.703658566,0.999,30106.863,0.694993319,1295.536011,0.376997757,0.565832192,8.422221384
TTO,1988,0.998400971,0.93510572,0.317996661,3.893617649,0.989403691,14489.211,0.720521404,2.593641338,0.949595214,11829.623,0.59317489,475.902218,0.470293088,0.46629245,7.403376916
TTO,2012,0.999805197,0.972815339,0.355732694,2.751762586,0.991108883,28965.039,0.999,1.711387424,0.999,30392.146,0.695978946,1507.874878,0.411478615,0.568895249,8.448414832
TTO,2003,0.999575326,0.963127676,0.283417075,2.96644664,0.98142207,16222.593,0.897232382,1.597801964,0.982833775,20685.422,0.664139633,984.3458252,0.441937294,0.525652228,8.190843035
TTO,1971,NA,NA,NA,NA,NA,10627.37,NA,3.494818167,NA,11057.984,0.505059839,NA,NA,NA,5.984544365
TTO,1984,0.997778901,0.921362521,0.286092522,3.931275823,0.987311044,16992,0.672382692,3.114338794,0.913703931,15212.21,0.571242308,405.9428417,0.478423579,0.448415901,7.152091379
TTO,1989,0.998546939,0.937562347,0.319525171,3.842343262,0.989380551,13728.706,0.725286908,2.461276278,0.953031995,11541.57,0.597067861,495.2003457,0.468262757,0.470091327,7.462782363
TTO,1986,0.998098351,0.929052919,0.30569186,3.981257382,0.988809895,16027.8,0.700117907,2.869439794,0.933639757,13360.838,0.583853194,439.5328187,0.474356634,0.456739326,7.281218126
TTO,2001,0.999471725,0.959496676,0.277315985,3.134523316,0.982521939,14136.325,0.827527667,1.626232297,0.970911243,16609.797,0.652422273,693.451355,0.422834396,0.515807215,8.112903728
TTO,2000,0.999408577,0.957461222,0.272742714,3.228317212,0.983163295,13412.528,0.796658838,1.654461904,0.966653402,16325.073,0.646921414,631.2902832,0.467613373,0.5109541,8.069479279
TTO,1970,NA,NA,NA,NA,NA,10437.675,NA,3.607782007,NA,11186.92,0.496672665,NA,NA,NA,5.884331977
TTO,1985,0.997942177,0.925240566,0.294735158,3.96794858,0.988175625,16633.736,0.6854475,3.003953983,0.92229831,14659.033,0.577617278,422.4040737,0.476389715,0.452108842,7.217396362
TTO,2002,0.999526203,0.961233872,0.281424565,3.039947155,0.98181902,14964.464,0.863364319,1.606812172,0.976956625,17684.879,0.657847361,838.5773315,0.404972153,0.520706444,8.153280542
TTO,1998,0.999276718,0.953546109,0.272284047,3.399524948,0.984642581,12102.569,0.736813589,1.728705599,0.956401497,13592.309,0.634846797,485.4506226,0.514374504,0.50357251,7.974243149
TTO,1999,0.999343845,0.955414942,0.271314004,3.312312236,0.983822513,12656.387,0.765511702,1.688789284,0.961931686,14878.587,0.640778492,606.9472046,0.478197899,0.507249868,8.023435358
TTO,1983,0.997623665,0.917750588,0.278563789,3.886263175,0.986516204,17224.781,0.664587973,3.189247633,0.905639516,16187.303,0.566016814,390.1231096,0.480458158,0.445815397,7.08393518
TTO,1997,0.999213315,0.951976408,0.277745234,3.486444287,0.985574458,11750.574,0.723608221,1.77504503,0.954552938,12833.593,0.629358352,517.9508667,0.458232727,0.499921831,7.922803487
BOL,1985,0.459160139,0.236298137,0.085729734,1.213323279,0.35549567,3298.3303,0.597109761,5.783511781,0.599887155,3153.2852,0.377569887,121.3161186,0.348356372,0.280136084,5.389599008
BOL,1996,0.65783384,0.450979961,0.14428565,1.224651147,0.535469818,3419.0664,0.694076811,4.661190771,0.727553414,3747.1882,0.447722024,165.6043091,0.286239586,0.355766072,6.930904744
BOL,1984,0.451755497,0.229055779,0.084301403,1.213003405,0.340180005,3338.186,0.578960147,5.841906656,0.591955212,3202.001,0.373442744,117.347792,0.352880701,0.277726559,5.25476277
BOL,1981,0.427989564,0.207978777,0.079391984,1.212599477,0.294214072,3410.366,0.525617143,6.09774462,0.570510347,3428.4912,0.356245238,106.2048059,0.366610161,0.270730925,4.866863071
BOL,1986,0.466077162,0.243186843,0.086989367,1.212293653,0.368694002,3237.4331,0.614751612,5.687015128,0.607197692,3021.8074,0.382970559,125.4186412,0.343859227,0.282465523,5.523893773
BOL,1983,0.444161895,0.221964418,0.082750252,1.213003986,0.324314995,3370.3347,0.562094729,5.89692232,0.58333604,3179.2854,0.368990466,113.509272,0.35743156,0.27536239,5.122956377
BOL,1995,0.620707926,0.41462368,0.133907093,1.226631218,0.509952807,3324.386,0.68745322,4.800731646,0.713874244,3612.4177,0.43916279,155.0710144,0.285736351,0.345491263,6.789153671
BOL,2006,0.892440148,0.71045846,0.228260197,1.115262914,0.677956179,4133.4868,0.790545024,3.33117819,0.847737564,4502.3833,0.529636388,205.5305786,0.212449722,0.458352862,8.302169057
BOL,1993,0.557008373,0.339932692,0.116173813,1.231004477,0.450907955,3188.4385,0.676645033,4.99730033,0.686417235,3351.6267,0.425530492,158.2949942,0.313191353,0.322839694,6.502984565
BOL,1994,0.586832549,0.376769708,0.124596163,1.228616965,0.480326225,3245.8613,0.681180685,4.902089883,0.70045982,3469.6001,0.432296788,163.648024,0.308932957,0.333972656,6.645811031
BOL,1982,0.436641199,0.215184825,0.081141636,1.213761188,0.309175999,3405.4583,0.544030336,5.984183516,0.577161097,3315.1792,0.363066348,109.7963123,0.362008277,0.273063646,4.993938526
BOL,2012,0.891195767,0.771892131,0.252182734,1.144226534,0.784165023,5062.9829,0.872155248,3.50525924,0.899691911,5697.4663,0.553057488,301.1061707,0.228448334,0.494417626,9.060531867
BOL,2019,0.92153505,0.832746964,0.285801369,1.210907091,0.861649624,6433.3062,0.920261964,3.092396889,0.933673738,6957.4282,0.599839247,377.2015733,0.190105224,0.533233203,9.882951014
BOL,2007,0.900660683,0.727518927,0.231852171,1.115660662,0.695037902,4243.1113,0.808456427,3.356392019,0.858159106,4640.2246,0.533594065,203.2894135,0.234823151,0.464533319,8.432850049
BOL,1991,0.512257715,0.288728596,0.103276342,1.228667896,0.41262604,3125.7554,0.666088806,5.271655949,0.661164644,3263.2808,0.410453353,148.10851,0.321802841,0.301679284,6.217823275
BOL,1977,NA,NA,NA,NA,NA,3229.7712,NA,6.32313819,NA,3503.9802,0.337897177,NA,NA,NA,4.382557713
BOL,1976,NA,NA,NA,NA,NA,3147.0103,NA,6.232065217,NA,3418.5613,0.337631301,NA,NA,NA,4.267883165
BOL,2002,0.814837536,0.59893284,0.208823292,1.143486974,0.58463417,3849.9404,0.74198554,3.694464775,0.801652802,3948.4978,0.502079416,247.3302765,0.299527035,0.420146502,7.768605045
BOL,1997,0.69708918,0.485621346,0.155209042,1.213332928,0.553094649,3515.5032,0.69644946,4.519121475,0.740754303,3829.3872,0.456741391,164.2860718,0.287823162,0.366346934,7.073016677
BOL,1992,0.531591104,0.309884288,0.110038839,1.22972437,0.428036613,3149.3318,0.67075573,5.127711813,0.673086288,3270.6604,0.417777716,153.1170655,0.317481481,0.312079413,6.360358478
BOL,2011,0.894178848,0.764445433,0.247418458,1.135822904,0.768011769,4865.644,0.861758471,3.479693681,0.890926637,5477.9316,0.548856484,251.6918488,0.252778759,0.488969845,8.938094223
BOL,1988,0.481248442,0.257692921,0.089561438,1.213350343,0.387378328,3137.7957,0.640842668,5.451466656,0.625474241,2996.9509,0.397698446,134.0445805,0.334949011,0.287107771,5.797356593
BOL,2003,0.833119103,0.622908213,0.218746298,1.130220186,0.609849024,3899.0457,0.751587831,3.527758102,0.81177003,4026.0471,0.510868298,211.5192261,0.321965828,0.430587511,7.903843917
BOL,1980,0.418609085,0.200451598,0.077586103,1.20882301,0.280163422,3385.613,0.50682232,6.206892266,0.564307544,3423.573,0.350449215,102.7307799,0.371236504,0.26844296,4.743283025
BOL,1978,NA,NA,NA,NA,NA,3296.7119,NA,6.340143111,NA,3470.8196,0.340723837,NA,NA,NA,4.499352912
BOL,2005,0.878133452,0.686719836,0.224669118,1.116744126,0.658870409,4035.1936,0.775713996,3.351562251,0.835401153,4296.1152,0.52432583,229.701355,0.264235458,0.452255107,8.170717502
BOL,2018,0.917148819,0.825541175,0.279940973,1.204468608,0.853949628,6261.2573,0.914275377,3.12785216,0.929872782,6811.4321,0.594365071,366.6543302,0.191494403,0.528593463,9.760274253
BOL,2010,0.89783391,0.755895577,0.242940619,1.128944837,0.748647763,4679.6606,0.848585036,3.457164084,0.883276059,5200.8955,0.544469647,265.6961365,0.258241196,0.483582254,8.814152614
BOL,2008,0.903437802,0.739285299,0.236061092,1.119138637,0.712446141,4385.0234,0.820072961,3.399902922,0.867970125,4898.8921,0.537018879,231.6282959,0.262616158,0.470797605,8.561476678
BOL,2009,0.901528927,0.747676816,0.239148021,1.123167916,0.729677741,4520.3525,0.832645828,3.432672961,0.875437257,4960.4907,0.540422209,270.0338745,0.263697014,0.477146863,8.688263295
BOL,1987,0.473773211,0.250582878,0.088534149,1.21255968,0.379250568,3187.6184,0.627242095,5.558666141,0.616833459,3043.0864,0.390769342,129.659898,0.339389901,0.284823294,5.660288292
BOL,2014,0.892200128,0.786793692,0.262232989,1.166984656,0.8091673,5478.7256,0.889071434,3.489746344,0.913643328,6095.0737,0.563529829,344.9107971,0.194698563,0.505496467,9.297749884
BOL,2013,0.89030138,0.779140508,0.257177896,1.15535368,0.797550159,5276.0342,0.882021709,3.52150309,0.906856791,5958.7744,0.557552597,331.0606384,0.195384598,0.499926273,9.18034976
BOL,1998,0.735000442,0.51728957,0.165773359,1.200778128,0.558599406,3614.2781,0.69904665,4.386251942,0.753534266,3920.8779,0.465791471,190.8290253,0.320387001,0.37724298,7.214018453
BOL,1975,NA,NA,NA,NA,NA,3069.8062,NA,6.138411774,NA,3310.7603,0.336917474,NA,NA,NA,4.156791189
BOL,1999,0.7671389,0.544804134,0.177750313,1.187508029,0.554757276,3687.9517,0.704893509,4.23908767,0.766106403,3875.2117,0.474837994,227.6379242,0.36490799,0.388463613,7.354082229
BOL,1990,0.497697565,0.273576998,0.096646403,1.222580886,0.401121523,3106.5247,0.658051934,5.367646935,0.649561834,3164.3518,0.404929794,143.2637875,0.326154913,0.291627203,6.077133993
BOL,2004,0.856734676,0.655169384,0.221516028,1.121643479,0.635121694,3961.9736,0.764443272,3.412270261,0.823399885,4169.5146,0.518298242,211.9597778,0.295858269,0.441288224,8.037523193
BOL,1970,NA,NA,NA,NA,NA,2796.3604,NA,6.259464844,NA,2855.9949,0.308452552,NA,NA,NA,3.648327394
BOL,2001,0.80241126,0.582040895,0.198921017,1.158535137,0.563481096,3802.6106,0.72947979,3.87965872,0.789359069,3907.1743,0.492908523,236.4309692,0.326390305,0.409958889,7.631416442
BOL,1989,0.489147412,0.265164443,0.089277583,1.216398056,0.394542305,3109.9944,0.650706205,5.404742172,0.636536485,3070.6836,0.401547492,138.5775389,0.330537156,0.289372191,5.936073633
BOL,1979,NA,NA,NA,NA,NA,3351.4348,NA,6.291041706,NA,3472.2456,0.345469375,NA,NA,NA,4.619464822
BOL,1974,NA,NA,NA,NA,NA,3002.3696,NA,6.057020794,NA,3265.3123,0.333640596,NA,NA,NA,4.046934412
BOL,1973,NA,NA,NA,NA,NA,2932.0642,NA,5.977961252,NA,3115.7195,0.328941069,NA,NA,NA,3.94154071
BOL,1971,NA,NA,NA,NA,NA,2834.8542,NA,6.089385495,NA,2930.304,0.316101126,NA,NA,NA,3.742933826
BOL,2016,0.903684659,0.805793814,0.27225289,1.188904108,0.832131943,5886.1548,0.905926665,3.297879777,0.924656238,6483.2983,0.579682236,353.4445496,0.193303223,0.516824261,9.525640659
BOL,2000,0.789335696,0.566384259,0.190135079,1.173472615,0.554185688,3751.0874,0.71870997,4.067706884,0.777888257,3897.7065,0.483852794,224.3786774,0.336648674,0.400018517,7.49372795
BOL,1972,NA,NA,NA,NA,NA,2878.9443,NA,5.975561385,NA,3012.2358,0.323324923,NA,NA,NA,3.840915371
BOL,2017,0.911143281,0.815857809,0.272468703,1.197810687,0.84346394,6083.6309,0.905926665,3.20367689,0.924656238,6657.8232,0.587282488,353.4445496,0.193303223,0.522583264,9.635922594
BOL,2015,0.896955227,0.795841917,0.26752541,1.178514876,0.820510083,5684.394,0.899538576,3.402506812,0.918934135,6304.0015,0.571455276,353.4445496,0.193303223,0.511128897,9.413188642
ECU,1991,0.73329606,0.513131346,0.279051933,1.57719162,0.676952902,6394.3169,0.73702877,3.486282448,0.715143809,6527.5596,0.509853201,198.838932,0.560274813,0.442945615,7.060923371
ECU,1978,NA,NA,NA,NA,NA,5685.6221,NA,4.138442755,NA,6425.5264,0.460523357,NA,NA,NA,5.413578812
ECU,1977,NA,NA,NA,NA,NA,5430.501,NA,4.241396747,NA,6288.9116,0.457412461,NA,NA,NA,5.285923618
ECU,2013,0.970122706,0.900202747,0.43274086,1.591390912,0.935273423,9357.8662,0.999,2.305010427,0.948015733,10413.344,0.618177242,702.4978027,0.454868851,0.590588672,9.208119179
ECU,1990,0.729431133,0.518687641,0.271956619,1.581945783,0.659668264,6382.6787,0.735313933,3.588805533,0.698313444,6412.4033,0.504775534,190.4293518,0.563355087,0.434186546,6.94645866
ECU,1992,0.743457659,0.51412475,0.285839521,1.572913104,0.695479214,6418.8354,0.736938977,3.389176393,0.734481604,6566.4028,0.515512935,207.619889,0.557189889,0.451881408,7.174417588
ECU,1979,NA,NA,NA,NA,NA,5940.2051,NA,4.181073119,NA,6654.1196,0.459616732,NA,NA,NA,5.542821883
ECU,1980,0.692775046,0.504818491,0.207266986,1.636191314,0.527907668,6175.9365,0.651164542,4.335148477,0.560550185,6803.1729,0.455173666,123.6114107,0.593852277,0.395690309,5.677070059
ECU,2012,0.966376264,0.893229865,0.428484831,1.580973887,0.927084434,9024.0654,0.999,2.357420436,0.944555799,10076.113,0.612220392,601.4770508,0.520666885,0.585717403,9.119219971
ECU,2019,0.978743059,0.923725895,0.454623471,1.644216464,0.9564908,10385.573,0.999100359,2.237244926,0.962353373,10438.04,0.641580717,743.1835312,0.449510204,0.616408145,9.758677113
ECU,1976,NA,NA,NA,NA,NA,5159.979,NA,4.420697849,NA,6079.0566,0.449381934,NA,NA,NA,5.161070263
ECU,2015,0.974556484,0.910617599,0.441727766,1.615615891,0.946010069,9924.7217,0.999,2.295943357,0.956300269,10570.012,0.626343196,715.4428711,0.452498474,0.600453113,9.385791175
ECU,2014,0.972649393,0.905705223,0.437226756,1.604281419,0.941212325,9680.5908,0.999,2.301887826,0.951437263,10689.079,0.622274895,722.3093262,0.453111038,0.595500463,9.296871244
ECU,2000,0.902822501,0.729967785,0.348742024,1.539820656,0.893800358,6611.9395,0.971725058,3.013690347,0.833096566,6519.9351,0.545898481,211.4591522,0.624163628,0.522379685,8.011342644
ECU,2001,0.907461822,0.748737301,0.359808071,1.536805087,0.900099442,6619.5039,0.999,2.823518244,0.840845357,6642.6987,0.553953708,240.6180573,0.604124374,0.527781004,8.105464626
ECU,1982,0.712390569,0.526102502,0.219017205,1.636915015,0.530308039,6509.3042,0.684376602,4.289242648,0.584629835,6751.6636,0.458411519,134.770124,0.587802617,0.403408352,5.929706615
ECU,2016,0.976016135,0.915052294,0.445776435,1.623926628,0.949877153,10071.491,0.999,2.278612035,0.959336815,10292.446,0.630471027,715.4428711,0.452498474,0.605446963,9.47168799
ECU,2011,0.960887384,0.884256252,0.424076417,1.571752108,0.916026835,8693.6543,0.999,2.467300104,0.940927085,9677.6924,0.604101618,523.9719238,0.473575706,0.580886323,9.030803596
ECU,1975,NA,NA,NA,NA,NA,4889.0181,NA,4.702975144,NA,5762.1099,0.434304804,NA,NA,NA,5.040667244
ECU,1974,NA,NA,NA,NA,NA,4643.1519,NA,5.062227711,NA,5598.665,0.417173854,NA,NA,NA,4.918604611
ECU,1993,0.759540362,0.522241715,0.292516671,1.56803751,0.71196585,6430.4395,0.741659064,3.300989751,0.752860995,6476.8481,0.521187407,216.7886232,0.554100547,0.460997488,7.286777843
ECU,2010,0.953891282,0.874539999,0.419707202,1.562973901,0.90264924,8380.501,0.999,2.555752028,0.936459201,9019.5391,0.596603363,492.7179565,0.488328056,0.576095098,8.942765808
ECU,1999,0.894820447,0.708838822,0.338158078,1.544629934,0.879825944,6624.7402,0.925680234,3.140299761,0.828482237,6437.001,0.540021233,233.9103241,0.540363808,0.513568428,7.910874386
ECU,2002,0.912931082,0.770570374,0.371533157,1.536520103,0.902736151,6669.9678,0.999,2.633913527,0.853504839,6890.1597,0.562584607,289.115509,0.637395172,0.5332382,8.200445408
ECU,1988,0.741873805,0.553059316,0.25832235,1.592810285,0.63831176,6443.5723,0.739261902,3.670344479,0.673422277,6364.207,0.498608019,174.6621589,0.569500768,0.427348458,6.697408153
ECU,1986,0.748921248,0.571637868,0.245289181,1.612824628,0.59172933,6574.4395,0.739847414,3.753594835,0.645370575,6459.3916,0.489871027,160.2004599,0.57562511,0.420034804,6.447114349
ECU,1989,0.735873409,0.536471582,0.265527969,1.58597078,0.651301486,6399.082,0.738776196,3.646552448,0.685241784,6293.9463,0.501300681,182.3754416,0.566430482,0.430787619,6.822011544
ECU,1998,0.881956315,0.682992785,0.331186002,1.550313122,0.856355759,6650.0195,0.87187662,3.200281215,0.823747246,6814.9429,0.536169825,216.1931458,0.519830971,0.504905833,7.811078598
ECU,2018,0.977979019,0.921510409,0.45025728,1.637282029,0.954859377,10280.607,0.999056029,2.243938658,0.961009084,10333.813,0.638241239,730.4363605,0.450868811,0.613717304,9.659106283
ECU,2003,0.91743827,0.79117529,0.382907771,1.536460554,0.900174978,6743.0483,0.999,2.514166446,0.867395689,7046.9268,0.569501573,353.6367493,0.689713974,0.538751853,8.296274844
ECU,1997,0.860234336,0.638365493,0.323359706,1.552828563,0.820365501,6598.3867,0.832493249,3.22072536,0.814079239,6782.1309,0.532624569,223.3742065,0.373632431,0.49638939,7.710730539
ECU,1987,0.746378683,0.565394985,0.250971169,1.601016197,0.617413887,6476.4028,0.742547133,3.696785118,0.659060739,6031.3276,0.494847059,167.2750973,0.572565719,0.423748566,6.571857867
ECU,1984,0.735746595,0.554274566,0.2318021,1.62408276,0.545399969,6567.9575,0.718249595,4.013762672,0.614194638,6489.8857,0.474541699,146.9361625,0.581726316,0.41154826,6.190402112
ECU,1973,NA,NA,NA,NA,NA,4396.9141,NA,5.353972003,NA,5065.7466,0.404806682,NA,NA,NA,4.799726883
ECU,1983,0.724527944,0.540377591,0.225219798,1.63000478,0.535840893,6544.9697,0.701174015,4.153120493,0.598744296,6423.8086,0.466249818,140.7217284,0.584767689,0.407380486,6.059737311
ECU,2008,0.940138738,0.856846641,0.411543077,1.552635364,0.880714119,7906.5513,0.999,2.460819299,0.924850514,8918.1719,0.591177986,408.0895386,0.557891693,0.565491369,8.759112569
ECU,1996,0.833171932,0.594232776,0.315593155,1.555494443,0.780040719,6539.0688,0.800086876,3.214681065,0.802729881,6634.0991,0.530081217,222.849411,0.31778595,0.488016635,7.60969274
ECU,2017,0.977027658,0.918776978,0.445033224,1.629927226,0.952826791,10166.566,0.999,2.260848781,0.959336815,10206.701,0.634237869,715.4428711,0.452498474,0.610482355,9.559746526
ECU,2009,0.946285951,0.864657198,0.415766833,1.556960362,0.889168703,8141.5659,0.999,2.539602704,0.931677469,8765.1504,0.592749478,448.9050598,0.500202599,0.570768591,8.850529114
ECU,1981,0.700777062,0.513001841,0.213037514,1.638392029,0.526847242,6373.8057,0.669433649,4.380630093,0.572108863,6847.502,0.453528486,129.0702334,0.590830885,0.399493755,5.801952043
ECU,1971,NA,NA,NA,NA,NA,4134.0273,NA,5.713246432,NA,4375.5513,0.387171984,NA,NA,NA,4.569643562
ECU,1994,0.782506131,0.539230003,0.299466732,1.563723849,0.727596487,6468.1533,0.754295319,3.216277716,0.77133094,6625.7563,0.526374059,226.3622592,0.55100702,0.470297496,7.397477974
ECU,1972,NA,NA,NA,NA,NA,4224.4185,NA,5.531493292,NA,4539.3955,0.396255329,NA,NA,NA,4.683169406
ECU,1970,NA,NA,NA,NA,NA,4061.5793,NA,5.783596088,NA,4277.394,0.383620973,NA,NA,NA,4.462858138
ECU,2007,0.934632173,0.848478004,0.40693315,1.547085582,0.877718241,7605.4746,0.999,2.418592077,0.916525178,8416.3213,0.588415291,399.4185486,0.582894478,0.560262975,8.668087843
ECU,1985,0.744786128,0.566382649,0.23849127,1.619350267,0.564814241,6587.7319,0.730243837,3.867522854,0.629204367,6561.334,0.482784284,153.4250332,0.578678716,0.415764409,6.323428302
ECU,2005,0.92555197,0.824368331,0.398073692,1.541482699,0.887262825,7115.9067,0.999,2.457287752,0.893761847,7990.8379,0.579824365,367.8987427,0.670409851,0.549950869,8.487615947
ECU,1995,0.806505376,0.561237257,0.307634523,1.559769623,0.747800783,6503.4888,0.776047948,3.192342768,0.78807056,6626.2651,0.528937653,205.5569153,0.341141167,0.479785141,7.507772447
